id,name,country,region,category,badge_type,short_desc,long_desc
"5c187327-3e02-472b-90e2-55a0cf113cb2","소어산공원(전망대)","중국","청도","sightseeing","tour","",""
"d051fa39-4b85-4e53-a1ac-e4c4014cec67","찌모루시장","중국","청도","cultural","tour","",""
"b4c1f32b-4ae2-4d17-8af7-52c597529597","청도맥주박물관","중국","청도","museum","tour","",""
"0265e9c9-ede5-436b-8843-94ca255493e6","대복도(따빠오따오)","중국","청도","nature","tour","",""
"cd387dd7-5491-4892-8a7b-32d1022f4e15","청도야시장투어","중국","청도","entertainment","special","",""
"42bb66bd-dc0f-44ba-b90f-c5e035c5f625","구시청사(부르노)","체코","브르노","sightseeing","tour","",""
"52ba0a08-9d89-4cad-b5e5-304815dee5b2","성베드로와바오로대성당(부르노)","체코","브르노","sightseeing","tour","",""
"f4356768-8c6f-42cc-8f5b-313d9ccec73f","자유광장(부르노)","체코","브르노","sightseeing","tour","",""
"f31928d4-0206-4319-9522-e4fb37b8afa4","이발사의다리","체코","체스키크룸로프","sightseeing","tour","",""
"993a4b1b-16b7-4b7d-98da-48a2987ca8d2","체스키크룸로프성","체코","체스키크룸로프","palace","tour","",""
"dbc31b61-84e1-4645-9a7c-684856b56a6f","망토다리","체코","체스키크룸로프","sightseeing","tour","",""
"4c8721bc-a4a6-4713-a693-5da45eccf16c","틴교회","체코","프라하","sightseeing","tour","",""
"45b1868b-d82f-4309-8f27-6c1c1c2b8eff","프라하트램","체코","프라하","cultural","tour","",""
"bcd7a22f-6105-40b7-a310-df39d91a587a","스비치코바","체코","프라하","meal","meal","",""
"a994e6be-608b-4fe6-81b8-431ef6664bb2","프라하야경투어","체코","프라하","sightseeing","special","",""
"14dc71a6-d731-445b-9cc7-1ffea5a23400","프라하성","체코","프라하","palace","tour","",""
"3d8fc6d8-2587-4d78-99d1-9ac6965fd83a","카를교","체코","프라하","sightseeing","tour","",""
"7200853c-fb67-4714-8b46-2b71b852c5f1","시청사와천문시계","체코","프라하","sightseeing","tour","",""
"79b37cd2-8d8e-4ac6-b44d-9f4b1a62583a","바츨라프광장","체코","프라하","sightseeing","tour","",""
"31924593-0b40-4ac8-8a35-73a05dcd58cc","스폰자궁","크로아티아","두브로브니크","palace","tour","",""
"b6bcc8de-6221-45ee-b292-095d9e960a8f","두브로브니크구시가지","크로아티아","두브로브니크","cultural","tour","",""
"e1ea8430-4f0f-42ca-9e56-0ec53dac9fcc","프란체스코수도원","크로아티아","두브로브니크","cultural","tour","",""
"e5405596-7ed5-4041-9a98-82e497a99940","오노플리안분수","크로아티아","두브로브니크","sightseeing","tour","",""
"a28e5911-c51c-432b-9bb0-0fc24c8021d4","플라차거리","크로아티아","두브로브니크","cultural","tour","",""
"093a2584-d42d-440d-a1bc-a230eaa6db6b","그레고리우스닌동상","크로아티아","스플리트","sightseeing","tour","",""
"962cbf5b-3b70-4b7f-a2a3-18b4fad15c21","디오클레시안궁전","크로아티아","스플리트","palace","tour","",""
"794e896e-dbc0-4c12-92fc-45b221cb71f6","리바거리","크로아티아","스플리트","cultural","tour","",""
"db88cfb6-456c-4908-bb83-51b7bfd64e86","돌의문","크로아티아","자그레브","sightseeing","tour","",""
"4300bc30-98aa-42e6-9242-47dc26c452d1","자그레브대성당","크로아티아","자그레브","sightseeing","tour","",""
"9a89abe6-f1c0-45ef-a538-5fcf15d4ca7c","반젤라치크광장","크로아티아","자그레브","sightseeing","tour","",""
"9ce22af3-a4d4-4fe6-9838-8510a47659ce","성마르코성당","크로아티아","자그레브","sightseeing","tour","",""
"4d663abc-7fee-4560-92f3-80df629dcab4","자다르구시가지","크로아티아","자다르","cultural","tour","",""
"d7b5119a-b79a-44f7-83e0-096909769888","성아나스타샤성당","크로아티아","자다르","sightseeing","tour","",""
"331d85f9-7f84-471e-b304-6720efd309c9","나로드니광장","크로아티아","자다르","sightseeing","tour","",""
"f79f92cd-2444-441c-a943-3bb4be101929","바다오르간","크로아티아","자다르","sightseeing","tour","",""
"496a142f-9867-4629-9621-d2c13e92dd1f","베프조바제브리카","크로아티아","크로아티아","meal","meal","",""
"7df7cd85-184b-4eea-a17e-0ce182501471","성로렌스대성당(트로기르)","크로아티아","트로기르","sightseeing","tour","",""
"48403f3f-ef1c-497d-b336-fdd0c9ac5885","시피코궁전","크로아티아","트로기르","palace","tour","",""
"3873ea99-dd78-4317-8859-5889504b5d78","카메르렝고요새","크로아티아","트로기르","sightseeing","tour","",""
"5545b585-94b9-439c-844c-8e3c86c73670","플리트비체호수국립공원","크로아티아","플리트비체","nature","tour","",""
"8e967183-4c58-4452-9f9b-7b975cbcba01","무제한삼겹살","태국","방콕","sightseeing","restaurant","",""
"94cc31a8-413d-4e35-88a8-c861cbb2fbfc","스트라스부르","프랑스","알자스","cultural","tour","",""
"bf0bc926-06a2-4f33-8f7e-6df9a93b38b7","샹제리제거리","프랑스","파리","shopping","tour","",""
"6673342b-2ace-4f9d-8b80-93abfec8b408","콩코드광장","프랑스","파리","sightseeing","tour","",""
"2fa59d6b-e580-49cf-a6ba-1598ab70f8fe","에펠탑","프랑스","파리","sightseeing","tour","",""
"a4bb6504-26f6-485b-b94c-21dbb9b8d13a","베르사유궁전","프랑스","파리","palace","tour","",""
"48a9e2e3-ff56-4ceb-a96d-a2ebe0b7b52c","에펠탑2층전망대+세느강유람선","프랑스","파리","sightseeing","optional","",""
"6e072ba7-e5cb-4e00-a2f7-669224359fdc","몽마르뜨언덕투어","프랑스","파리","cultural","optional","",""
"ea79999f-60a9-42e7-a06c-d73acf89622f","에스까르고+부르기뇽","프랑스","파리","meal","meal","",""
"9c507ff9-1771-44d3-9eb7-109f59e84eb9","루브르박물관","프랑스","파리","museum","tour","",""
"43fc5a45-595f-4273-aeaf-64cfed44a3f0","파리개선문","프랑스","파리","sightseeing","tour","",""
"ebbbfed6-2767-4bf7-a032-5b3037095d3b","TGV초고속열차","프랑스","프랑스","cultural","special","",""
"a60836ed-38b3-4517-b264-5b7586e08be7","영웅광장","헝가리","부다페스트","sightseeing","tour","",""
"7b68c567-099f-4889-9929-dc09a4b7bdda","국회의사당(부다페스트)","헝가리","부다페스트","sightseeing","tour","",""
"d140cb5a-d9f8-4091-8ec2-b628160c05d7","부다왕궁","헝가리","부다페스트","palace","tour","",""
"238d97aa-186c-4763-8735-5fe2ef6cf1ba","어부의요새","헝가리","부다페스트","sightseeing","tour","",""
"3c0732e9-613b-4a17-a6b0-b05118d51db6","부다페스트야경투어","헝가리","부다페스트","sightseeing","special","",""
"9a9fade3-767e-4ac3-b9d1-738729cae977","굴라쉬","헝가리","부다페스트","meal","meal","",""
"8de8d3d2-b699-4e5a-9379-be8bbbddd409","미드레벨에스컬레이터","홍콩","홍콩","sightseeing","tour","",""
"be8b4d5d-d958-4f94-b83f-6f9ef7f4454e","소호거리","홍콩","홍콩","cultural","tour","",""
"2feb3df0-e7fc-4bbd-8e7e-dcc83fa2df5a","타이쿤","홍콩","홍콩","cultural","tour","",""
"735ed17e-3d43-4c69-ae4d-4fae0543aeac","빅토리아피크","홍콩","홍콩","sightseeing","tour","",""
"bec0fd98-bf35-4364-b9d2-ed486d12fca5","빅토리아피크트램(편도)","홍콩","홍콩","activity","activity","",""
"3b19d907-89e0-4e89-ab11-1597121918a3","홍콩마담투소","홍콩","홍콩","entertainment","optional","",""
"b2f96893-9aba-4209-a2ce-7c11af674637","홍콩나이트시티투어","홍콩","홍콩","entertainment","optional","",""
"967b3a33-cf0f-4c09-a172-442bf6d0df48","광동식","홍콩","홍콩","meal","meal","",""
"e2bdbf45-82d1-48c4-a935-4da18ea76804","얌차식(딤섬)","홍콩","홍콩","meal","meal","",""
"1a32b48f-947d-4294-8e52-070edb527fcf","코지오아시스호텔(홍콩)","홍콩","홍콩","hotel","hotel","",""
"4b06ad86-c81b-4ef6-b979-76af1e2fed33","웡타이신사원","홍콩","홍콩","temple","tour","",""
"cecd52f9-7669-49a2-83f2-daabfb4293b6","헐리우드로드","홍콩","홍콩","cultural","tour","",""
